"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupacio","Nombre"
2021,6,7,"Horta-Guinardó",40,"Montbau","Homes","Atur Registrat",127
2021,6,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur Registrat",135
2021,6,7,"Horta-Guinardó",42,"la Clota","Homes","Atur Registrat",9
2021,6,7,"Horta-Guinardó",43,"Horta","Homes","Atur Registrat",730
2021,6,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur Registrat",679
2021,6,8,"Nou Barris",45,"Porta","Homes","Atur Registrat",669
2021,6,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur Registrat",422
2021,6,8,"Nou Barris",47,"Can Peguera","Homes","Atur Registrat",59
2021,6,8,"Nou Barris",48,"la Guineueta","Homes","Atur Registrat",474
2021,6,8,"Nou Barris",49,"Canyelles","Homes","Atur Registrat",231
2021,6,8,"Nou Barris",50,"les Roquetes","Homes","Atur Registrat",501
2021,6,8,"Nou Barris",51,"Verdun","Homes","Atur Registrat",384
2021,6,8,"Nou Barris",52,"la Prosperitat","Homes","Atur Registrat",751
2021,6,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur Registrat",338
2021,6,8,"Nou Barris",54,"Torre Baró","Homes","Atur Registrat",93
2021,6,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur Registrat",487
2021,6,8,"Nou Barris",56,"Vallbona","Homes","Atur Registrat",57
2021,6,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur Registrat",452
2021,6,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur Registrat",57
2021,6,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur Registrat",322
2021,6,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur Registrat",1303
2021,6,9,"Sant Andreu",61,"la Sagrera","Homes","Atur Registrat",641
2021,6,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur Registrat",312
2021,6,9,"Sant Andreu",63,"Navas","Homes","Atur Registrat",479
2021,6,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur Registrat",920
2021,6,10,"Sant Martí",65,"el Clot","Homes","Atur Registrat",642
2021,6,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur Registrat",318
2021,6,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur Registrat",216
2021,6,10,"Sant Martí",68,"el Poblenou","Homes","Atur Registrat",739
2021,6,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur Registrat",359
2021,6,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur Registrat",817
2021,6,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur Registrat",508
2021,6,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur Registrat",678
2021,6,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur Registrat",764
2021,6,99,"No consta",99,"No consta","Homes","Atur Registrat",53
2021,6,1,"Ciutat Vella",1,"el Raval","Homes","Demanda No Aturats",3754
2021,6,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda No Aturats",681
2021,6,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda No Aturats",693
2021,6,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda No Aturats",967
2021,6,2,"Eixample",5,"el Fort Pienc","Homes","Demanda No Aturats",1015
2021,6,2,"Eixample",6,"la Sagrada Família","Homes","Demanda No Aturats",1715
2021,6,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda No Aturats",1115
2021,6,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda No Aturats",1257
2021,6,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda No Aturats",1870
2021,6,2,"Eixample",10,"Sant Antoni","Homes","Demanda No Aturats",1363
2021,6,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda No Aturats",1775
2021,6,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda No Aturats",86
2021,6,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda No Aturats",1361
2021,6,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda No Aturats",448
2021,6,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda No Aturats",640
2021,6,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda No Aturats",750
2021,6,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda No Aturats",806
2021,6,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda No Aturats",1531
2021,6,4,"Les Corts",19,"les Corts","Homes","Demanda No Aturats",1535
2021,6,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda No Aturats",797
2021,6,4,"Les Corts",21,"Pedralbes","Homes","Demanda No Aturats",168
2021,6,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda No Aturats",69
2021,6,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda No Aturats",363
2021,6,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda No Aturats",270
2021,6,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda No Aturats",483
2021,6,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda No Aturats",917
2021,6,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda No Aturats",843
2021,6,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda No Aturats",533
2021,6,6,"Gràcia",29,"el Coll","Homes","Demanda No Aturats",224
2021,6,6,"Gràcia",30,"la Salut","Homes","Demanda No Aturats",460
2021,6,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda No Aturats",1735
2021,6,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda No Aturats",1144
2021,6,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda No Aturats",889
2021,6,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda No Aturats",330
2021,6,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda No Aturats",1329
2021,6,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda No Aturats",386
2021,6,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda No Aturats",1319
2021,6,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda No Aturats",422
2021,6,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda No Aturats",259
2021,6,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda No Aturats",188
2021,6,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda No Aturats",200
2021,6,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda No Aturats",14
2021,6,7,"Horta-Guinardó",43,"Horta","Homes","Demanda No Aturats",1107
2021,6,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda No Aturats",1068
2021,6,8,"Nou Barris",45,"Porta","Homes","Demanda No Aturats",1079
2021,6,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda No Aturats",646
2021,6,8,"Nou Barris",47,"Can Peguera","Homes","Demanda No Aturats",87
2021,6,8,"Nou Barris",48,"la Guineueta","Homes","Demanda No Aturats",646
2021,6,8,"Nou Barris",49,"Canyelles","Homes","Demanda No Aturats",315
2021,6,8,"Nou Barris",50,"les Roquetes","Homes","Demanda No Aturats",683
2021,6,8,"Nou Barris",51,"Verdun","Homes","Demanda No Aturats",524
2021,6,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda No Aturats",1212
2021,6,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda No Aturats",386
2021,6,8,"Nou Barris",54,"Torre Baró","Homes","Demanda No Aturats",105
2021,6,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda No Aturats",546
2021,6,8,"Nou Barris",56,"Vallbona","Homes","Demanda No Aturats",63
2021,6,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda No Aturats",506
2021,6,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda No Aturats",107
2021,6,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda No Aturats",610
2021,6,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda No Aturats",2469
2021,6,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda No Aturats",1133
2021,6,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda No Aturats",552
2021,6,9,"Sant Andreu",63,"Navas","Homes","Demanda No Aturats",845
2021,6,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda No Aturats",1511
2021,6,10,"Sant Martí",65,"el Clot","Homes","Demanda No Aturats",1023
2021,6,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda No Aturats",483
2021,6,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda No Aturats",305
2021,6,10,"Sant Martí",68,"el Poblenou","Homes","Demanda No Aturats",1058
2021,6,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda No Aturats",465
2021,6,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda No Aturats",1069
2021,6,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda No Aturats",779
2021,6,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda No Aturats",1103
2021,6,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda No Aturats",1249
2021,6,99,"No consta",99,"No consta","Homes","Demanda No Aturats",158
2021,7,1,"Ciutat Vella",1,"el Raval","Dones","Atur Registrat",1783
2021,7,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur Registrat",509
2021,7,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur Registrat",573
2021,7,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur Registrat",787
2021,7,2,"Eixample",5,"el Fort Pienc","Dones","Atur Registrat",721
2021,7,2,"Eixample",6,"la Sagrada Família","Dones","Atur Registrat",1174
2021,7,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur Registrat",816
2021,7,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur Registrat",857
2021,7,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur Registrat",1260
2021,7,2,"Eixample",10,"Sant Antoni","Dones","Atur Registrat",921
2021,7,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur Registrat",1192
2021,7,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur Registrat",55
2021,7,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur Registrat",1094
2021,7,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur Registrat",305
2021,7,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur Registrat",422
2021,7,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur Registrat",495
2021,7,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur Registrat",534
2021,7,3,"Sants-Montjuïc",18,"Sants","Dones","Atur Registrat",1011
2021,7,4,"Les Corts",19,"les Corts","Dones","Atur Registrat",1017
2021,7,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur Registrat",528
2021,7,4,"Les Corts",21,"Pedralbes","Dones","Atur Registrat",145
2021,7,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur Registrat",59
2021,7,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur Registrat",311
2021,7,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur Registrat",228
2021,7,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur Registrat",361
2021,7,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur Registrat",663
2021,7,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur Registrat",567
2021,7,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur Registrat",366
2021,7,6,"Gràcia",29,"el Coll","Dones","Atur Registrat",153
2021,7,6,"Gràcia",30,"la Salut","Dones","Atur Registrat",308
2021,7,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur Registrat",1182
2021,7,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur Registrat",762
2021,7,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur Registrat",590
2021,7,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur Registrat",220
2021,7,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur Registrat",975
2021,7,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur Registrat",297
2021,7,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur Registrat",1014
2021,7,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur Registrat",307
2021,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur Registrat",185
2021,7,7,"Horta-Guinardó",40,"Montbau","Dones","Atur Registrat",134
2021,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur Registrat",143
2021,7,7,"Horta-Guinardó",42,"la Clota","Dones","Atur Registrat",10
2021,7,7,"Horta-Guinardó",43,"Horta","Dones","Atur Registrat",840
2021,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur Registrat",771
2021,7,8,"Nou Barris",45,"Porta","Dones","Atur Registrat",745
2021,7,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur Registrat",484
2021,7,8,"Nou Barris",47,"Can Peguera","Dones","Atur Registrat",67
2021,7,8,"Nou Barris",48,"la Guineueta","Dones","Atur Registrat",540
2021,7,8,"Nou Barris",49,"Canyelles","Dones","Atur Registrat",263
2021,7,8,"Nou Barris",50,"les Roquetes","Dones","Atur Registrat",571
2021,7,8,"Nou Barris",51,"Verdun","Dones","Atur Registrat",438
2021,7,8,"Nou Barris",52,"la Prosperitat","Dones","Atur Registrat",837
2021,7,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur Registrat",373
2021,7,8,"Nou Barris",54,"Torre Baró","Dones","Atur Registrat",103
2021,7,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur Registrat",537
2021,7,8,"Nou Barris",56,"Vallbona","Dones","Atur Registrat",62
2021,7,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur Registrat",498
2021,7,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur Registrat",71
2021,7,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur Registrat",401
2021,7,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur Registrat",1625
2021,7,9,"Sant Andreu",61,"la Sagrera","Dones","Atur Registrat",737
2021,7,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur Registrat",359
2021,7,9,"Sant Andreu",63,"Navas","Dones","Atur Registrat",556
2021,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur Registrat",1065
2021,7,10,"Sant Martí",65,"el Clot","Dones","Atur Registrat",736
2021,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur Registrat",361
2021,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur Registrat",235
2021,7,10,"Sant Martí",68,"el Poblenou","Dones","Atur Registrat",812
2021,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur Registrat",382
2021,7,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur Registrat",873
2021,7,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur Registrat",579
2021,7,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur Registrat",792
2021,7,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur Registrat",895
2021,7,99,"No consta",99,"No consta","Dones","Atur Registrat",61
2021,7,1,"Ciutat Vella",1,"el Raval","Dones","Demanda No Aturats",2017
2021,7,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda No Aturats",424
2021,7,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda No Aturats",481
2021,7,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda No Aturats",677
2021,7,2,"Eixample",5,"el Fort Pienc","Dones","Demanda No Aturats",804
2021,7,2,"Eixample",6,"la Sagrada Família","Dones","Demanda No Aturats",1371
2021,7,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda No Aturats",886
2021,7,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda No Aturats",906
2021,7,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda No Aturats",1404
2021,7,2,"Eixample",10,"Sant Antoni","Dones","Demanda No Aturats",989
2021,7,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda No Aturats",1135
2021,7,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda No Aturats",47
2021,7,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda No Aturats",955
2021,7,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda No Aturats",288
2021,7,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda No Aturats",509
2021,7,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda No Aturats",597
2021,7,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda No Aturats",647
2021,7,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda No Aturats",1218
2021,7,4,"Les Corts",19,"les Corts","Dones","Demanda No Aturats",1204
2021,7,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda No Aturats",640
2021,7,4,"Les Corts",21,"Pedralbes","Dones","Demanda No Aturats",140
2021,7,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda No Aturats",57
2021,7,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda No Aturats",300
2021,7,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda No Aturats",221
2021,7,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda No Aturats",402
2021,7,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda No Aturats",796
2021,7,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda No Aturats",717
2021,7,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda No Aturats",438
2021,7,6,"Gràcia",29,"el Coll","Dones","Demanda No Aturats",189
2021,7,6,"Gràcia",30,"la Salut","Dones","Demanda No Aturats",373
2021,7,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda No Aturats",1387
2021,7,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda No Aturats",936
2021,7,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda No Aturats",716
2021,7,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda No Aturats",267
2021,7,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda No Aturats",1041
2021,7,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda No Aturats",288
2021,7,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda No Aturats",988
2021,7,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda No Aturats",301
2021,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda No Aturats",182
2021,7,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda No Aturats",132
2021,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda No Aturats",140
2021,7,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda No Aturats",10
2021,7,7,"Horta-Guinardó",43,"Horta","Dones","Demanda No Aturats",818
2021,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda No Aturats",777
2021,7,8,"Nou Barris",45,"Porta","Dones","Demanda No Aturats",768
2021,7,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda No Aturats",474
2021,7,8,"Nou Barris",47,"Can Peguera","Dones","Demanda No Aturats",65
2021,7,8,"Nou Barris",48,"la Guineueta","Dones","Demanda No Aturats",500
2021,7,8,"Nou Barris",49,"Canyelles","Dones","Demanda No Aturats",244
2021,7,8,"Nou Barris",50,"les Roquetes","Dones","Demanda No Aturats",529
2021,7,8,"Nou Barris",51,"Verdun","Dones","Demanda No Aturats",405
2021,7,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda No Aturats",863
2021,7,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda No Aturats",271
2021,7,8,"Nou Barris",54,"Torre Baró","Dones","Demanda No Aturats",73
2021,7,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda No Aturats",380
2021,7,8,"Nou Barris",56,"Vallbona","Dones","Demanda No Aturats",44
2021,7,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda No Aturats",352
2021,7,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda No Aturats",78
2021,7,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda No Aturats",444
2021,7,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda No Aturats",1799
2021,7,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda No Aturats",874
2021,7,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda No Aturats",425
2021,7,9,"Sant Andreu",63,"Navas","Dones","Demanda No Aturats",653
2021,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda No Aturats",1150
2021,7,10,"Sant Martí",65,"el Clot","Dones","Demanda No Aturats",778
2021,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda No Aturats",370
2021,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda No Aturats",237
2021,7,10,"Sant Martí",68,"el Poblenou","Dones","Demanda No Aturats",818
2021,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda No Aturats",307
2021,7,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda No Aturats",702
2021,7,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda No Aturats",572
2021,7,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda No Aturats",818
2021,7,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda No Aturats",925
2021,7,99,"No consta",99,"No consta","Dones","Demanda No Aturats",107
2021,7,1,"Ciutat Vella",1,"el Raval","Homes","Atur Registrat",2248
2021,7,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur Registrat",574
2021,7,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur Registrat",531
2021,7,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur Registrat",735
2021,7,2,"Eixample",5,"el Fort Pienc","Homes","Atur Registrat",608
2021,7,2,"Eixample",6,"la Sagrada Família","Homes","Atur Registrat",946
2021,7,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur Registrat",689
2021,7,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur Registrat",714
2021,7,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur Registrat",1015
2021,7,2,"Eixample",10,"Sant Antoni","Homes","Atur Registrat",768
2021,7,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur Registrat",1212
2021,7,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur Registrat",66
2021,7,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur Registrat",809
2021,7,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur Registrat",303
2021,7,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur Registrat",350
2021,7,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur Registrat",411
2021,7,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur Registrat",392
2021,7,3,"Sants-Montjuïc",18,"Sants","Homes","Atur Registrat",799
2021,7,4,"Les Corts",19,"les Corts","Homes","Atur Registrat",796
2021,7,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur Registrat",387
2021,7,4,"Les Corts",21,"Pedralbes","Homes","Atur Registrat",95
2021,7,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur Registrat",50
2021,7,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur Registrat",225
2021,7,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur Registrat",193
2021,7,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur Registrat",270
2021,7,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur Registrat",490
2021,7,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur Registrat",453
2021,7,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur Registrat",305
2021,7,6,"Gràcia",29,"el Coll","Homes","Atur Registrat",127
2021,7,6,"Gràcia",30,"la Salut","Homes","Atur Registrat",253
2021,7,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur Registrat",936
2021,7,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur Registrat",613
2021,7,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur Registrat",468
2021,7,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur Registrat",181
2021,7,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur Registrat",729
2021,7,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur Registrat",236
2021,7,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur Registrat",803
2021,7,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur Registrat",255
2021,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur Registrat",156
2021,7,7,"Horta-Guinardó",40,"Montbau","Homes","Atur Registrat",113
2021,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur Registrat",121
2021,7,7,"Horta-Guinardó",42,"la Clota","Homes","Atur Registrat",8
2021,7,7,"Horta-Guinardó",43,"Horta","Homes","Atur Registrat",651
2021,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur Registrat",598
2021,7,8,"Nou Barris",45,"Porta","Homes","Atur Registrat",591
2021,7,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur Registrat",370
2021,7,8,"Nou Barris",47,"Can Peguera","Homes","Atur Registrat",51
2021,7,8,"Nou Barris",48,"la Guineueta","Homes","Atur Registrat",414
2021,7,8,"Nou Barris",49,"Canyelles","Homes","Atur Registrat",202
2021,7,8,"Nou Barris",50,"les Roquetes","Homes","Atur Registrat",438
2021,7,8,"Nou Barris",51,"Verdun","Homes","Atur Registrat",335
2021,7,8,"Nou Barris",52,"la Prosperitat","Homes","Atur Registrat",664
2021,7,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur Registrat",306
2021,7,8,"Nou Barris",54,"Torre Baró","Homes","Atur Registrat",85
2021,7,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur Registrat",443
2021,7,8,"Nou Barris",56,"Vallbona","Homes","Atur Registrat",51
2021,7,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur Registrat",410
2021,7,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur Registrat",51
