"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupació","Nombre"
2018,7,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur registrat","706"
2018,7,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur registrat","223"
2018,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur registrat","137"
2018,7,7,"Horta-Guinardó",40,"Montbau","Homes","Atur registrat","99"
2018,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur registrat","105"
2018,7,7,"Horta-Guinardó",42,"la Clota","Homes","Atur registrat","7"
2018,7,7,"Horta-Guinardó",43,"Horta","Homes","Atur registrat","566"
2018,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur registrat","507"
2018,7,8,"Nou Barris",45,"Porta","Homes","Atur registrat","486"
2018,7,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur registrat","318"
2018,7,8,"Nou Barris",47,"Can Peguera","Homes","Atur registrat","44"
2018,7,8,"Nou Barris",48,"la Guineueta","Homes","Atur registrat","356"
2018,7,8,"Nou Barris",49,"Canyelles","Homes","Atur registrat","174"
2018,7,8,"Nou Barris",50,"les Roquetes","Homes","Atur registrat","377"
2018,7,8,"Nou Barris",51,"Verdun","Homes","Atur registrat","289"
2018,7,8,"Nou Barris",52,"la Prosperitat","Homes","Atur registrat","546"
2018,7,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur registrat","264"
2018,7,8,"Nou Barris",54,"Torre Baró","Homes","Atur registrat","73"
2018,7,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur registrat","382"
2018,7,8,"Nou Barris",56,"Vallbona","Homes","Atur registrat","44"
2018,7,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur registrat","354"
2018,7,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur registrat","44"
2018,7,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur registrat","251"
2018,7,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur registrat","1014"
2018,7,9,"Sant Andreu",61,"la Sagrera","Homes","Atur registrat","491"
2018,7,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur registrat","239"
2018,7,9,"Sant Andreu",63,"Navas","Homes","Atur registrat","371"
2018,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur registrat","774"
2018,7,10,"Sant Martí",65,"el Clot","Homes","Atur registrat","510"
2018,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur registrat","244"
2018,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur registrat","165"
2018,7,10,"Sant Martí",68,"el Poblenou","Homes","Atur registrat","565"
2018,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur registrat","263"
2018,7,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur registrat","603"
2018,7,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur registrat","400"
2018,7,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur registrat","559"
2018,7,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur registrat","633"
2018,7,99,"No consta",99,"No consta","Homes","Atur registrat","4"
2018,7,1,"Ciutat Vella",1,"el Raval","Homes","Demanda no aturats","452"
2018,7,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda no aturats","142"
2018,7,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda no aturats","147"
2018,7,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda no aturats","201"
2018,7,2,"Eixample",5,"el Fort Pienc","Homes","Demanda no aturats","167"
2018,7,2,"Eixample",6,"la Sagrada Família","Homes","Demanda no aturats","273"
2018,7,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda no aturats","141"
2018,7,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda no aturats","174"
2018,7,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda no aturats","295"
2018,7,2,"Eixample",10,"Sant Antoni","Homes","Demanda no aturats","212"
2018,7,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda no aturats","278"
2018,7,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda no aturats","14"
2018,7,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda no aturats","193"
2018,7,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda no aturats","70"
2018,7,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda no aturats","91"
2018,7,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda no aturats","107"
2018,7,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda no aturats","116"
2018,7,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda no aturats","220"
2018,7,4,"Les Corts",19,"les Corts","Homes","Demanda no aturats","227"
2018,7,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda no aturats","115"
2018,7,4,"Les Corts",21,"Pedralbes","Homes","Demanda no aturats","18"
2018,7,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda no aturats","12"
2018,7,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda no aturats","46"
2018,7,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda no aturats","46"
2018,7,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda no aturats","68"
2018,7,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda no aturats","113"
2018,7,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda no aturats","110"
2018,7,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda no aturats","73"
2018,7,6,"Gràcia",29,"el Coll","Homes","Demanda no aturats","30"
2018,7,6,"Gràcia",30,"la Salut","Homes","Demanda no aturats","67"
2018,7,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda no aturats","255"
2018,7,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda no aturats","168"
2018,7,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda no aturats","135"
2018,7,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda no aturats","49"
2018,7,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda no aturats","173"
2018,7,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda no aturats","52"
2018,7,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda no aturats","177"
2018,7,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda no aturats","58"
2018,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda no aturats","36"
2018,7,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda no aturats","26"
2018,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda no aturats","28"
2018,7,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda no aturats","2"
2018,7,7,"Horta-Guinardó",43,"Horta","Homes","Demanda no aturats","153"
2018,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda no aturats","145"
2018,7,8,"Nou Barris",45,"Porta","Homes","Demanda no aturats","138"
2018,7,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda no aturats","91"
2018,7,8,"Nou Barris",47,"Can Peguera","Homes","Demanda no aturats","13"
2018,7,8,"Nou Barris",48,"la Guineueta","Homes","Demanda no aturats","99"
2018,7,8,"Nou Barris",49,"Canyelles","Homes","Demanda no aturats","48"
2018,7,8,"Nou Barris",50,"les Roquetes","Homes","Demanda no aturats","105"
2018,7,8,"Nou Barris",51,"Verdun","Homes","Demanda no aturats","80"
2018,7,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda no aturats","154"
2018,7,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda no aturats","58"
2018,7,8,"Nou Barris",54,"Torre Baró","Homes","Demanda no aturats","16"
2018,7,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda no aturats","83"
2018,7,8,"Nou Barris",56,"Vallbona","Homes","Demanda no aturats","10"
2018,7,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda no aturats","77"
2018,7,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda no aturats","14"
2018,7,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda no aturats","80"
2018,7,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda no aturats","324"
2018,7,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda no aturats","166"
2018,7,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda no aturats","81"
2018,7,9,"Sant Andreu",63,"Navas","Homes","Demanda no aturats","122"
2018,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda no aturats","195"
2018,7,10,"Sant Martí",65,"el Clot","Homes","Demanda no aturats","143"
2018,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda no aturats","72"
2018,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda no aturats","49"
2018,7,10,"Sant Martí",68,"el Poblenou","Homes","Demanda no aturats","168"
2018,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda no aturats","79"
2018,7,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda no aturats","181"
2018,7,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda no aturats","117"
2018,7,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda no aturats","161"
2018,7,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda no aturats","182"
2018,7,99,"No consta",99,"No consta","Homes","Demanda no aturats","2"
2018,7,1,"Ciutat Vella",1,"el Raval","Dones","Atur registrat","1348"
2018,7,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur registrat","375"
2018,7,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur registrat","456"
2018,7,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur registrat","634"
2018,7,2,"Eixample",5,"el Fort Pienc","Dones","Atur registrat","672"
2018,7,2,"Eixample",6,"la Sagrada Família","Dones","Atur registrat","1097"
2018,7,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur registrat","702"
2018,7,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur registrat","759"
2018,7,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur registrat","1113"
2018,7,2,"Eixample",10,"Sant Antoni","Dones","Atur registrat","794"
2018,7,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur registrat","1076"
2018,7,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur registrat","46"
2018,7,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur registrat","959"
2018,7,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur registrat","275"
2018,7,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur registrat","394"
2018,7,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur registrat","462"
2018,7,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur registrat","495"
2018,7,3,"Sants-Montjuïc",18,"Sants","Dones","Atur registrat","940"
2018,7,4,"Les Corts",19,"les Corts","Dones","Atur registrat","938"
2018,7,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur registrat","489"
2018,7,4,"Les Corts",21,"Pedralbes","Dones","Atur registrat","128"
2018,7,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur registrat","47"
2018,7,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur registrat","266"
2018,7,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur registrat","183"
2018,7,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur registrat","307"
2018,7,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur registrat","593"
2018,7,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur registrat","505"
2018,7,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur registrat","318"
2018,7,6,"Gràcia",29,"el Coll","Dones","Atur registrat","132"
2018,7,6,"Gràcia",30,"la Salut","Dones","Atur registrat","283"
2018,7,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur registrat","1115"
2018,7,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur registrat","710"
2018,7,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur registrat","551"
2018,7,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur registrat","204"
2018,7,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur registrat","858"
2018,7,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur registrat","258"
2018,7,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur registrat","880"
2018,7,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur registrat","269"
2018,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur registrat","163"
2018,7,7,"Horta-Guinardó",40,"Montbau","Dones","Atur registrat","118"
2018,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur registrat","125"
2018,7,7,"Horta-Guinardó",42,"la Clota","Dones","Atur registrat","9"
2018,7,7,"Horta-Guinardó",43,"Horta","Dones","Atur registrat","750"
2018,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur registrat","693"
2018,7,8,"Nou Barris",45,"Porta","Dones","Atur registrat","661"
2018,7,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur registrat","437"
2018,7,8,"Nou Barris",47,"Can Peguera","Dones","Atur registrat","62"
2018,7,8,"Nou Barris",48,"la Guineueta","Dones","Atur registrat","523"
2018,7,8,"Nou Barris",49,"Canyelles","Dones","Atur registrat","255"
2018,7,8,"Nou Barris",50,"les Roquetes","Dones","Atur registrat","553"
2018,7,8,"Nou Barris",51,"Verdun","Dones","Atur registrat","424"
2018,7,8,"Nou Barris",52,"la Prosperitat","Dones","Atur registrat","743"
2018,7,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur registrat","336"
2018,7,8,"Nou Barris",54,"Torre Baró","Dones","Atur registrat","92"
2018,7,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur registrat","481"
2018,7,8,"Nou Barris",56,"Vallbona","Dones","Atur registrat","56"
2018,7,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur registrat","446"
2018,7,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur registrat","68"
2018,7,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur registrat","386"
2018,7,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur registrat","1561"
2018,7,9,"Sant Andreu",61,"la Sagrera","Dones","Atur registrat","672"
2018,7,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur registrat","327"
2018,7,9,"Sant Andreu",63,"Navas","Dones","Atur registrat","505"
2018,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur registrat","945"
2018,7,10,"Sant Martí",65,"el Clot","Dones","Atur registrat","665"
2018,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur registrat","331"
2018,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur registrat","220"
2018,7,10,"Sant Martí",68,"el Poblenou","Dones","Atur registrat","756"
2018,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur registrat","338"
2018,7,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur registrat","773"
2018,7,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur registrat","528"
2018,7,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur registrat","730"
2018,7,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur registrat","825"
2018,7,99,"No consta",99,"No consta","Dones","Atur registrat","4"
2018,7,1,"Ciutat Vella",1,"el Raval","Dones","Demanda no aturats","400"
2018,7,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda no aturats","143"
2018,7,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda no aturats","144"
2018,7,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda no aturats","202"
2018,7,2,"Eixample",5,"el Fort Pienc","Dones","Demanda no aturats","195"
2018,7,2,"Eixample",6,"la Sagrada Família","Dones","Demanda no aturats","344"
2018,7,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda no aturats","205"
2018,7,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda no aturats","204"
2018,7,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda no aturats","380"
2018,7,2,"Eixample",10,"Sant Antoni","Dones","Demanda no aturats","261"
2018,7,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda no aturats","301"
2018,7,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda no aturats","12"
2018,7,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda no aturats","270"
2018,7,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda no aturats","77"
2018,7,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda no aturats","135"
2018,7,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda no aturats","159"
2018,7,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda no aturats","168"
2018,7,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda no aturats","322"
2018,7,4,"Les Corts",19,"les Corts","Dones","Demanda no aturats","321"
2018,7,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda no aturats","166"
2018,7,4,"Les Corts",21,"Pedralbes","Dones","Demanda no aturats","33"
2018,7,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda no aturats","12"
2018,7,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda no aturats","68"
2018,7,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda no aturats","48"
2018,7,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda no aturats","79"
2018,7,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda no aturats","158"
2018,7,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda no aturats","161"
2018,7,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda no aturats","110"
2018,7,6,"Gràcia",29,"el Coll","Dones","Demanda no aturats","46"
2018,7,6,"Gràcia",30,"la Salut","Dones","Demanda no aturats","98"
2018,7,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda no aturats","357"
2018,7,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda no aturats","239"
2018,7,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda no aturats","186"
2018,7,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda no aturats","71"
2018,7,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda no aturats","286"
2018,7,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda no aturats","99"
2018,7,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda no aturats","336"
2018,7,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda no aturats","91"
2018,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda no aturats","53"
2018,7,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda no aturats","38"
2018,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda no aturats","41"
2018,7,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda no aturats","3"
2018,7,7,"Horta-Guinardó",43,"Horta","Dones","Demanda no aturats","257"
2018,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda no aturats","235"
2018,7,8,"Nou Barris",45,"Porta","Dones","Demanda no aturats","242"
2018,7,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda no aturats","141"
2018,7,8,"Nou Barris",47,"Can Peguera","Dones","Demanda no aturats","20"
2018,7,8,"Nou Barris",48,"la Guineueta","Dones","Demanda no aturats","173"
2018,7,8,"Nou Barris",49,"Canyelles","Dones","Demanda no aturats","84"
2018,7,8,"Nou Barris",50,"les Roquetes","Dones","Demanda no aturats","182"
2018,7,8,"Nou Barris",51,"Verdun","Dones","Demanda no aturats","140"
2018,7,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda no aturats","271"
2018,7,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda no aturats","106"
2018,7,8,"Nou Barris",54,"Torre Baró","Dones","Demanda no aturats","29"
2018,7,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda no aturats","151"
2018,7,8,"Nou Barris",56,"Vallbona","Dones","Demanda no aturats","18"
2018,7,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda no aturats","140"
2018,7,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda no aturats","22"
2018,7,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda no aturats","127"
2018,7,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda no aturats","513"
2018,7,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda no aturats","251"
2018,7,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda no aturats","122"
2018,7,9,"Sant Andreu",63,"Navas","Dones","Demanda no aturats","185"
2018,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda no aturats","302"
2018,7,10,"Sant Martí",65,"el Clot","Dones","Demanda no aturats","211"
2018,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda no aturats","101"
2018,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda no aturats","66"
2018,7,10,"Sant Martí",68,"el Poblenou","Dones","Demanda no aturats","227"
2018,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda no aturats","95"
2018,7,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda no aturats","220"
2018,7,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda no aturats","174"
2018,7,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda no aturats","264"
2018,7,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda no aturats","301"
2018,7,99,"No consta",99,"No consta","Dones","Demanda no aturats","1"
2018,8,1,"Ciutat Vella",1,"el Raval","Homes","Atur registrat","1679"
2018,8,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur registrat","462"
2018,8,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur registrat","463"
2018,8,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur registrat","637"
2018,8,2,"Eixample",5,"el Fort Pienc","Homes","Atur registrat","515"
2018,8,2,"Eixample",6,"la Sagrada Família","Homes","Atur registrat","816"
2018,8,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur registrat","552"
2018,8,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur registrat","635"
2018,8,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur registrat","923"
2018,8,2,"Eixample",10,"Sant Antoni","Homes","Atur registrat","688"
2018,8,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur registrat","1008"
2018,8,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur registrat","48"
2018,8,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur registrat","677"
2018,8,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur registrat","252"
2018,8,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur registrat","295"
2018,8,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur registrat","346"
2018,8,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur registrat","372"
2018,8,3,"Sants-Montjuïc",18,"Sants","Homes","Atur registrat","707"
2018,8,4,"Les Corts",19,"les Corts","Homes","Atur registrat","721"
2018,8,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur registrat","368"
2018,8,4,"Les Corts",21,"Pedralbes","Homes","Atur registrat","84"
2018,8,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur registrat","47"
2018,8,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur registrat","204"
2018,8,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur registrat","181"
2018,8,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur registrat","243"
2018,8,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur registrat","418"
2018,8,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur registrat","401"
2018,8,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur registrat","265"
2018,8,6,"Gràcia",29,"el Coll","Homes","Atur registrat","110"
2018,8,6,"Gràcia",30,"la Salut","Homes","Atur registrat","224"
2018,8,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur registrat","860"
2018,8,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur registrat","540"
2018,8,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur registrat","412"
2018,8,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur registrat","160"
2018,8,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur registrat","688"
2018,8,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur registrat","214"
2018,8,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur registrat","729"
2018,8,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur registrat","229"
2018,8,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur registrat","140"
2018,8,7,"Horta-Guinardó",40,"Montbau","Homes","Atur registrat","101"
2018,8,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur registrat","108"
2018,8,7,"Horta-Guinardó",42,"la Clota","Homes","Atur registrat","8"
2018,8,7,"Horta-Guinardó",43,"Horta","Homes","Atur registrat","583"
2018,8,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur registrat","524"
2018,8,8,"Nou Barris",45,"Porta","Homes","Atur registrat","507"
2018,8,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur registrat","328"
2018,8,8,"Nou Barris",47,"Can Peguera","Homes","Atur registrat","46"
2018,8,8,"Nou Barris",48,"la Guineueta","Homes","Atur registrat","371"
2018,8,8,"Nou Barris",49,"Canyelles","Homes","Atur registrat","181"
2018,8,8,"Nou Barris",50,"les Roquetes","Homes","Atur registrat","392"
2018,8,8,"Nou Barris",51,"Verdun","Homes","Atur registrat","301"
2018,8,8,"Nou Barris",52,"la Prosperitat","Homes","Atur registrat","570"
2018,8,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur registrat","271"
2018,8,8,"Nou Barris",54,"Torre Baró","Homes","Atur registrat","75"
2018,8,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur registrat","392"
2018,8,8,"Nou Barris",56,"Vallbona","Homes","Atur registrat","45"
